trade_id,entry_time,exit_time,pnl,mae,mfe
4464,2025-01-07 09:30:00,2025-01-07 20:30:00,3.6521,1.9142,6.4291
4465,2025-01-07 11:30:00,2025-01-07 14:30:00,-2.4645,6.9946,1.7809
4466,2025-01-07 13:30:00,2025-01-08 08:30:00,3.9252,2.1347,8.1266
4467,2025-01-07 15:30:00,2025-01-08 13:30:00,11.1909,2.0406,12.1478
4468,2025-01-07 17:30:00,2025-01-08 14:30:00,-7.6482,7.9156,2.7308
4469,2025-01-07 19:30:00,2025-01-08 13:30:00,-3.7124,9.9802,2.291
4470,2025-01-07 21:30:00,2025-01-08 07:30:00,-0.6845,3.2789,0.7668
4471,2025-01-07 23:30:00,2025-01-08 20:30:00,-1.5854,4.4894,1.7434
4472,2025-01-08 01:30:00,2025-01-08 13:30:00,-1.1638,2.6188,0.3522
4473,2025-01-08 03:30:00,2025-01-08 07:30:00,-6.0212,10.3664,2.0324
4474,2025-01-08 05:30:00,2025-01-09 01:30:00,7.5198,1.9375,9.694
4475,2025-01-08 07:30:00,2025-01-08 15:30:00,-6.613,8.639,0.7007
4476,2025-01-08 09:30:00,2025-01-09 07:30:00,-0.5011,1.7011,2.8031
4477,2025-01-08 11:30:00,2025-01-08 20:30:00,5.7292,6.1798,8.5135
4478,2025-01-08 13:30:00,2025-01-09 09:30:00,0.3491,2.0072,1.8504
4479,2025-01-08 15:30:00,2025-01-09 04:30:00,-4.397,12.3059,9.2631
4480,2025-01-08 17:30:00,2025-01-09 04:30:00,-6.2434,9.0601,1.5779
4481,2025-01-08 19:30:00,2025-01-09 02:30:00,-0.65,2.7153,1.1623
4482,2025-01-08 21:30:00,2025-01-09 17:30:00,-3.2851,4.8492,0.7328
4483,2025-01-08 23:30:00,2025-01-09 01:30:00,1.5262,3.6927,2.439
4484,2025-01-09 01:30:00,2025-01-09 12:30:00,-6.5073,6.7421,4.0577
4485,2025-01-09 03:30:00,2025-01-09 12:30:00,4.5652,2.4372,4.6239
4486,2025-01-09 05:30:00,2025-01-09 18:30:00,1.0777,2.0244,1.3739
4487,2025-01-09 07:30:00,2025-01-09 13:30:00,1.4492,2.9757,1.8345
4488,2025-01-09 09:30:00,2025-01-10 01:30:00,7.7054,3.0501,8.6602
4489,2025-01-09 11:30:00,2025-01-09 20:30:00,-1.689,4.895,3.2532
4490,2025-01-09 13:30:00,2025-01-09 18:30:00,-3.1291,5.4138,0.6112
4491,2025-01-09 15:30:00,2025-01-09 20:30:00,-2.2388,8.9456,4.62
4492,2025-01-09 17:30:00,2025-01-10 10:30:00,-0.4626,3.7303,2.5909
4493,2025-01-09 19:30:00,2025-01-10 02:30:00,0.0452,9.818,6.7269
4494,2025-01-09 21:30:00,2025-01-10 05:30:00,-3.6535,5.803,4.2529
4495,2025-01-09 23:30:00,2025-01-10 14:30:00,-9.6154,14.4922,3.5719
4496,2025-01-10 01:30:00,2025-01-10 09:30:00,-2.3046,2.4828,7.6479
4497,2025-01-10 03:30:00,2025-01-10 12:30:00,2.2991,6.2024,4.0077
4498,2025-01-10 05:30:00,2025-01-10 11:30:00,1.1813,0.1129,3.3705
4499,2025-01-10 07:30:00,2025-01-10 15:30:00,6.4978,3.3676,8.4634
4500,2025-01-10 09:30:00,2025-01-11 01:30:00,10.2774,1.2067,16.9088
4501,2025-01-10 11:30:00,2025-01-11 00:30:00,4.2967,3.356,6.3042
4502,2025-01-10 13:30:00,2025-01-11 12:30:00,7.4126,1.2956,7.4678
4503,2025-01-10 15:30:00,2025-01-11 09:30:00,4.3339,0.3678,8.0969
4504,2025-01-10 17:30:00,2025-01-10 18:30:00,9.0495,1.1852,9.4983
4505,2025-01-10 19:30:00,2025-01-11 04:30:00,9.7543,6.6247,13.3547
4506,2025-01-10 21:30:00,2025-01-11 04:30:00,5.2558,3.4018,8.4973
4507,2025-01-10 23:30:00,2025-01-11 13:30:00,4.0319,1.8666,5.4637
4508,2025-01-11 01:30:00,2025-01-11 08:30:00,-0.5262,5.8123,3.6974
4509,2025-01-11 03:30:00,2025-01-12 02:30:00,0.2933,0.6745,2.7567
4510,2025-01-11 05:30:00,2025-01-11 12:30:00,-1.1892,5.4193,2.4889
4511,2025-01-11 07:30:00,2025-01-11 20:30:00,3.6063,3.6595,4.218
4512,2025-01-11 09:30:00,2025-01-11 12:30:00,-3.1017,6.9507,10.5868
4513,2025-01-11 11:30:00,2025-01-12 08:30:00,-0.4555,8.0151,2.4675
4514,2025-01-11 13:30:00,2025-01-12 10:30:00,-11.2758,11.7618,0.2108
4515,2025-01-11 15:30:00,2025-01-12 10:30:00,9.1154,3.8324,11.2504
4516,2025-01-11 17:30:00,2025-01-12 02:30:00,-0.6024,6.3811,5.9162
4517,2025-01-11 19:30:00,2025-01-11 21:30:00,2.7779,0.07,3.7278
4518,2025-01-11 21:30:00,2025-01-12 14:30:00,7.7889,0.2373,8.163
4519,2025-01-11 23:30:00,2025-01-12 09:30:00,2.0015,1.1384,5.0104
4520,2025-01-12 01:30:00,2025-01-13 00:30:00,7.7217,2.9742,11.6709
4521,2025-01-12 03:30:00,2025-01-12 20:30:00,-5.7087,7.9401,3.9019
4522,2025-01-12 05:30:00,2025-01-12 18:30:00,12.4869,3.6542,14.5461
4523,2025-01-12 07:30:00,2025-01-13 06:30:00,5.9356,2.2252,8.4131
4524,2025-01-12 09:30:00,2025-01-13 04:30:00,1.546,5.88,4.2421
4525,2025-01-12 11:30:00,2025-01-12 22:30:00,7.6254,3.5413,10.6346
4526,2025-01-12 13:30:00,2025-01-12 14:30:00,-5.3432,13.0826,3.2747
4527,2025-01-12 15:30:00,2025-01-12 18:30:00,-0.9431,4.9494,5.2834
4528,2025-01-12 17:30:00,2025-01-13 04:30:00,7.7213,1.0857,9.8905
4529,2025-01-12 19:30:00,2025-01-13 08:30:00,-8.8353,9.2313,0.4504
4530,2025-01-12 21:30:00,2025-01-12 22:30:00,3.3023,2.7167,4.8694
4531,2025-01-12 23:30:00,2025-01-13 02:30:00,3.1609,1.9092,7.4222
4532,2025-01-13 01:30:00,2025-01-13 18:30:00,10.3461,5.5584,13.7057
4533,2025-01-13 03:30:00,2025-01-13 21:30:00,-7.4148,8.2006,3.3423
4534,2025-01-13 05:30:00,2025-01-13 06:30:00,8.5482,8.0627,13.303
4535,2025-01-13 07:30:00,2025-01-13 19:30:00,-2.2974,8.1217,6.5604
4536,2025-01-13 09:30:00,2025-01-13 11:30:00,-1.735,3.1245,1.7956
4537,2025-01-13 11:30:00,2025-01-14 04:30:00,-5.61,13.0035,2.3014
4538,2025-01-13 13:30:00,2025-01-14 09:30:00,-4.9393,5.2886,0.8014
4539,2025-01-13 15:30:00,2025-01-14 11:30:00,2.5176,2.6168,3.7351
4540,2025-01-13 17:30:00,2025-01-14 07:30:00,-5.0617,6.8911,2.9166
4541,2025-01-13 19:30:00,2025-01-14 10:30:00,4.2014,7.5397,6.08
4542,2025-01-13 21:30:00,2025-01-14 19:30:00,-2.8148,5.757,1.3217
4543,2025-01-13 23:30:00,2025-01-14 14:30:00,-5.5652,7.8865,1.0962
4544,2025-01-14 01:30:00,2025-01-14 12:30:00,-2.139,2.2349,1.5639
4545,2025-01-14 03:30:00,2025-01-14 21:30:00,2.1835,5.967,3.5614
4546,2025-01-14 05:30:00,2025-01-14 19:30:00,-0.8868,5.7513,4.3689
4547,2025-01-14 07:30:00,2025-01-15 03:30:00,0.6711,2.3662,1.4184
4548,2025-01-14 09:30:00,2025-01-14 22:30:00,3.981,5.0568,4.7156
4549,2025-01-14 11:30:00,2025-01-15 07:30:00,5.9121,1.6538,8.7601
4550,2025-01-14 13:30:00,2025-01-14 15:30:00,-1.0505,4.3178,1.6133
4551,2025-01-14 15:30:00,2025-01-14 16:30:00,-4.7211,11.6763,4.5124
4552,2025-01-14 17:30:00,2025-01-14 20:30:00,0.8805,1.2601,1.6807
4553,2025-01-14 19:30:00,2025-01-15 08:30:00,2.8532,0.2991,5.0454
4554,2025-01-14 21:30:00,2025-01-15 14:30:00,-6.8036,10.2147,1.0706
4555,2025-01-14 23:30:00,2025-01-15 04:30:00,-3.953,8.1739,2.1807
4556,2025-01-15 01:30:00,2025-01-15 05:30:00,-3.0959,5.4273,1.7223
4557,2025-01-15 03:30:00,2025-01-15 23:30:00,-0.5391,5.5493,2.1633
4558,2025-01-15 05:30:00,2025-01-15 23:30:00,-3.3052,4.7014,2.5469
4559,2025-01-15 07:30:00,2025-01-15 22:30:00,4.0352,2.3826,4.3085
4560,2025-01-15 09:30:00,2025-01-15 21:30:00,-7.5257,10.6494,2.3575
4561,2025-01-15 11:30:00,2025-01-15 21:30:00,-7.3986,10.2607,4.896
4562,2025-01-15 13:30:00,2025-01-15 14:30:00,-1.1694,8.0093,0.1046
4563,2025-01-15 15:30:00,2025-01-15 20:30:00,-0.3783,3.4869,5.4494
4564,2025-01-15 17:30:00,2025-01-16 14:30:00,-6.7732,7.8615,2.0854
4565,2025-01-15 19:30:00,2025-01-16 03:30:00,-2.5337,6.1177,2.8843
4566,2025-01-15 21:30:00,2025-01-16 14:30:00,-1.5052,6.5318,1.3655
4567,2025-01-15 23:30:00,2025-01-16 16:30:00,-1.4665,5.7892,5.9655
4568,2025-01-16 01:30:00,2025-01-16 09:30:00,1.2594,4.1564,2.6698
4569,2025-01-16 03:30:00,2025-01-16 08:30:00,-2.8079,5.302,1.6229
4570,2025-01-16 05:30:00,2025-01-16 21:30:00,7.8892,5.4775,10.9834
4571,2025-01-16 07:30:00,2025-01-16 10:30:00,2.941,5.8258,6.31
4572,2025-01-16 09:30:00,2025-01-16 21:30:00,-3.5356,6.8521,1.8392
4573,2025-01-16 11:30:00,2025-01-17 08:30:00,0.9726,1.9353,2.3393
4574,2025-01-16 13:30:00,2025-01-17 06:30:00,1.1201,4.0829,3.8239
4575,2025-01-16 15:30:00,2025-01-17 09:30:00,6.5736,7.7819,8.5154
4576,2025-01-16 17:30:00,2025-01-16 19:30:00,-2.5019,8.7425,4.2305
4577,2025-01-16 19:30:00,2025-01-17 00:30:00,4.3367,4.8867,9.5372
4578,2025-01-16 21:30:00,2025-01-17 04:30:00,0.7093,0.6602,4.0862
4579,2025-01-16 23:30:00,2025-01-17 06:30:00,7.9578,0.2704,12.539
4580,2025-01-17 01:30:00,2025-01-17 06:30:00,6.9545,5.1592,7.9034
4581,2025-01-17 03:30:00,2025-01-18 02:30:00,1.4849,3.9005,11.9542
4582,2025-01-17 05:30:00,2025-01-17 09:30:00,-0.8114,6.1373,1.6565
4583,2025-01-17 07:30:00,2025-01-18 00:30:00,3.033,5.5705,3.4498
4584,2025-01-17 09:30:00,2025-01-17 23:30:00,-0.4023,4.4285,4.7041
4585,2025-01-17 11:30:00,2025-01-18 02:30:00,8.9015,1.5378,13.1597
4586,2025-01-17 13:30:00,2025-01-17 18:30:00,0.8924,0.3072,4.3545
4587,2025-01-17 15:30:00,2025-01-17 23:30:00,-1.5282,2.0043,4.026
4588,2025-01-17 17:30:00,2025-01-18 07:30:00,-1.7981,3.3078,4.2507
4589,2025-01-17 19:30:00,2025-01-18 02:30:00,-5.5652,6.4987,6.7679
4590,2025-01-17 21:30:00,2025-01-18 13:30:00,3.2828,7.2679,4.6711
4591,2025-01-17 23:30:00,2025-01-18 00:30:00,-3.6001,5.5072,5.7377
4592,2025-01-18 01:30:00,2025-01-18 03:30:00,5.9907,1.4088,10.0913
4593,2025-01-18 03:30:00,2025-01-18 20:30:00,-5.9647,9.7733,2.7697
4594,2025-01-18 05:30:00,2025-01-18 20:30:00,1.1362,2.8897,1.4457
4595,2025-01-18 07:30:00,2025-01-18 08:30:00,6.2511,1.9928,9.9675
4596,2025-01-18 09:30:00,2025-01-19 06:30:00,-10.2612,11.1909,2.9512
4597,2025-01-18 11:30:00,2025-01-18 12:30:00,10.5913,0.7983,13.6895
4598,2025-01-18 13:30:00,2025-01-19 11:30:00,-1.6264,3.6338,1.1768
4599,2025-01-18 15:30:00,2025-01-19 08:30:00,1.2055,0.3666,3.0346
4600,2025-01-18 17:30:00,2025-01-19 16:30:00,3.3572,1.5894,4.8167
4601,2025-01-18 19:30:00,2025-01-19 17:30:00,4.1306,7.8723,7.6166
4602,2025-01-18 21:30:00,2025-01-19 05:30:00,1.8694,2.5165,6.8373
4603,2025-01-18 23:30:00,2025-01-19 17:30:00,5.4869,3.5986,7.9384
4604,2025-01-19 01:30:00,2025-01-19 06:30:00,3.0954,0.6066,4.9239
4605,2025-01-19 03:30:00,2025-01-19 14:30:00,9.3044,0.3533,11.6271
4606,2025-01-19 05:30:00,2025-01-19 11:30:00,3.1116,1.9311,12.9449
4607,2025-01-19 07:30:00,2025-01-19 19:30:00,10.3232,9.5118,17.2612
4608,2025-01-19 09:30:00,2025-01-20 06:30:00,5.0054,1.1377,11.9286
4609,2025-01-19 11:30:00,2025-01-19 22:30:00,-8.5288,11.6131,2.19
4610,2025-01-19 13:30:00,2025-01-19 16:30:00,13.5555,0.4852,18.3519
4611,2025-01-19 15:30:00,2025-01-19 23:30:00,-2.3717,8.6375,1.453
4612,2025-01-19 17:30:00,2025-01-20 12:30:00,7.9777,0.3695,8.5974
4613,2025-01-19 19:30:00,2025-01-20 07:30:00,0.634,9.1421,1.8331
4614,2025-01-19 21:30:00,2025-01-20 10:30:00,5.8055,3.7862,9.462
4615,2025-01-19 23:30:00,2025-01-20 09:30:00,-2.9424,9.8652,1.4454
4616,2025-01-20 01:30:00,2025-01-20 08:30:00,3.6287,0.9568,9.1948
4617,2025-01-20 03:30:00,2025-01-20 17:30:00,-0.766,5.8364,1.832
4618,2025-01-20 05:30:00,2025-01-20 20:30:00,8.395,1.3261,9.2001
4619,2025-01-20 07:30:00,2025-01-21 04:30:00,2.6933,3.1911,8.0664
4620,2025-01-20 09:30:00,2025-01-21 00:30:00,5.1797,2.7128,7.8151
4621,2025-01-20 11:30:00,2025-01-21 10:30:00,-10.3204,12.2891,0.3344
4622,2025-01-20 13:30:00,2025-01-21 09:30:00,0.0721,0.4093,0.3571
4623,2025-01-20 15:30:00,2025-01-20 17:30:00,2.5528,4.8191,10.9846
4624,2025-01-20 17:30:00,2025-01-21 03:30:00,1.6181,0.496,1.6731
4625,2025-01-20 19:30:00,2025-01-21 04:30:00,5.3058,2.9235,9.7707
4626,2025-01-20 21:30:00,2025-01-20 22:30:00,-1.3295,3.9155,0.2546
4627,2025-01-20 23:30:00,2025-01-21 04:30:00,0.7439,0.8945,4.1106
4628,2025-01-21 01:30:00,2025-01-21 19:30:00,6.4061,0.6439,10.7584
4629,2025-01-21 03:30:00,2025-01-21 12:30:00,-10.8934,11.6115,8.8296
4630,2025-01-21 05:30:00,2025-01-21 09:30:00,3.4468,7.6209,9.6674
4631,2025-01-21 07:30:00,2025-01-21 14:30:00,-1.1694,6.5068,2.5638
4632,2025-01-21 09:30:00,2025-01-21 16:30:00,-4.0616,9.1228,0.6742
4633,2025-01-21 11:30:00,2025-01-21 16:30:00,2.1827,0.3594,9.0548
4634,2025-01-21 13:30:00,2025-01-21 16:30:00,6.6373,2.3131,7.5316
4635,2025-01-21 15:30:00,2025-01-22 09:30:00,5.6957,5.2895,5.7212
4636,2025-01-21 17:30:00,2025-01-22 12:30:00,-0.1756,4.8899,0.7488
4637,2025-01-21 19:30:00,2025-01-22 07:30:00,4.8787,2.4117,6.6356
4638,2025-01-21 21:30:00,2025-01-22 12:30:00,4.8403,0.8884,5.4453
4639,2025-01-21 23:30:00,2025-01-22 21:30:00,0.0631,2.3918,1.3638
4640,2025-01-22 01:30:00,2025-01-22 21:30:00,-2.9654,7.5676,4.192
4641,2025-01-22 03:30:00,2025-01-22 04:30:00,-2.6762,8.2346,0.8357
4642,2025-01-22 05:30:00,2025-01-23 03:30:00,4.6893,0.0373,6.4916
4643,2025-01-22 07:30:00,2025-01-22 09:30:00,0.2893,0.2878,3.1006
4644,2025-01-22 09:30:00,2025-01-22 10:30:00,-4.7309,10.4541,2.6287
4645,2025-01-22 11:30:00,2025-01-22 21:30:00,-7.9243,7.9987,2.2179
4646,2025-01-22 13:30:00,2025-01-23 07:30:00,4.6592,7.3372,4.9962
4647,2025-01-22 15:30:00,2025-01-22 17:30:00,-2.2339,3.9067,0.5976
4648,2025-01-22 17:30:00,2025-01-23 00:30:00,2.1519,0.8403,5.3174
4649,2025-01-22 19:30:00,2025-01-23 02:30:00,6.6985,2.1353,12.8702
4650,2025-01-22 21:30:00,2025-01-23 07:30:00,-6.0446,6.8847,0.3404
4651,2025-01-22 23:30:00,2025-01-23 22:30:00,0.2743,5.3786,2.541
4652,2025-01-23 01:30:00,2025-01-23 09:30:00,-0.3535,5.0109,4.8748
4653,2025-01-23 03:30:00,2025-01-23 08:30:00,2.3987,5.2643,2.7271
4654,2025-01-23 05:30:00,2025-01-23 08:30:00,6.6958,2.5536,8.6489
4655,2025-01-23 07:30:00,2025-01-23 12:30:00,-6.1473,6.7782,1.886
4656,2025-01-23 09:30:00,2025-01-23 13:30:00,3.349,1.9728,5.2829
4657,2025-01-23 11:30:00,2025-01-24 01:30:00,5.6576,0.7229,8.1631
4658,2025-01-23 13:30:00,2025-01-23 23:30:00,-0.4319,6.8317,2.0946
4659,2025-01-23 15:30:00,2025-01-24 03:30:00,-0.1872,5.1941,3.6653
4660,2025-01-23 17:30:00,2025-01-24 13:30:00,2.5922,1.7254,4.1529
4661,2025-01-23 19:30:00,2025-01-24 09:30:00,2.2241,0.7794,4.254
4662,2025-01-23 21:30:00,2025-01-24 01:30:00,3.4118,6.6225,9.557
4663,2025-01-23 23:30:00,2025-01-24 08:30:00,3.3064,2.4101,11.5389
4664,2025-01-24 01:30:00,2025-01-24 09:30:00,-4.4099,6.0194,5.8404
4665,2025-01-24 03:30:00,2025-01-24 23:30:00,5.4513,6.649,6.9825
4666,2025-01-24 05:30:00,2025-01-24 13:30:00,6.3339,0.4702,9.6871
4667,2025-01-24 07:30:00,2025-01-24 11:30:00,1.4304,1.0432,1.981
4668,2025-01-24 09:30:00,2025-01-25 02:30:00,-6.9708,8.2785,2.8517
4669,2025-01-24 11:30:00,2025-01-24 21:30:00,-0.0737,2.0234,0.3167
4670,2025-01-24 13:30:00,2025-01-24 16:30:00,1.472,2.9472,4.6124
4671,2025-01-24 15:30:00,2025-01-25 07:30:00,-5.223,5.51,0.9664
4672,2025-01-24 17:30:00,2025-01-24 22:30:00,-1.3007,1.5885,4.1678
4673,2025-01-24 19:30:00,2025-01-25 15:30:00,-6.5468,6.6602,2.864
4674,2025-01-24 21:30:00,2025-01-25 17:30:00,3.5365,0.2388,6.7453
4675,2025-01-24 23:30:00,2025-01-25 08:30:00,1.3298,0.5167,3.9788
4676,2025-01-25 01:30:00,2025-01-25 14:30:00,-7.7289,10.4706,3.2136
4677,2025-01-25 03:30:00,2025-01-25 17:30:00,2.2573,1.5332,5.8459
4678,2025-01-25 05:30:00,2025-01-25 21:30:00,0.2175,2.144,1.3934
4679,2025-01-25 07:30:00,2025-01-25 09:30:00,3.0821,9.0614,5.3307
4680,2025-01-25 09:30:00,2025-01-25 17:30:00,-1.4577,2.991,7.2298
4681,2025-01-25 11:30:00,2025-01-25 15:30:00,-3.5074,7.3222,2.4261
4682,2025-01-25 13:30:00,2025-01-26 06:30:00,-3.3542,7.5105,2.1277
4683,2025-01-25 15:30:00,2025-01-25 17:30:00,-2.1909,4.0023,2.3087
4684,2025-01-25 17:30:00,2025-01-26 05:30:00,0.5941,2.8214,1.9404
4685,2025-01-25 19:30:00,2025-01-26 12:30:00,1.2398,2.0621,1.9337
4686,2025-01-25 21:30:00,2025-01-26 19:30:00,-0.4536,3.0613,2.626
4687,2025-01-25 23:30:00,2025-01-26 06:30:00,-1.6166,1.857,0.4829
4688,2025-01-26 01:30:00,2025-01-26 02:30:00,-1.257,1.7744,1.5635
4689,2025-01-26 03:30:00,2025-01-26 20:30:00,13.0386,2.0508,13.4102
4690,2025-01-26 05:30:00,2025-01-26 06:30:00,-3.3536,7.2693,2.324
4691,2025-01-26 07:30:00,2025-01-26 09:30:00,-2.2899,8.7781,3.7526
4692,2025-01-26 09:30:00,2025-01-27 08:30:00,16.9693,8.4826,18.3335
4693,2025-01-26 11:30:00,2025-01-27 07:30:00,2.6051,2.5111,6.6302
4694,2025-01-26 13:30:00,2025-01-27 06:30:00,-6.3999,10.3963,3.7711
4695,2025-01-26 15:30:00,2025-01-27 11:30:00,4.7134,5.2432,7.074
4696,2025-01-26 17:30:00,2025-01-26 19:30:00,-4.0502,6.0242,0.9797
4697,2025-01-26 19:30:00,2025-01-26 22:30:00,5.0453,4.7848,9.3651
4698,2025-01-26 21:30:00,2025-01-27 04:30:00,-0.5548,1.2755,2.1953
4699,2025-01-26 23:30:00,2025-01-27 00:30:00,-1.699,10.5712,5.1362
4700,2025-01-27 01:30:00,2025-01-27 22:30:00,8.5458,1.4352,10.3737
4701,2025-01-27 03:30:00,2025-01-27 05:30:00,3.332,4.7245,8.1386
4702,2025-01-27 05:30:00,2025-01-27 18:30:00,5.3649,1.4648,7.8999
4703,2025-01-27 07:30:00,2025-01-28 03:30:00,2.6746,8.5901,3.456
4704,2025-01-27 09:30:00,2025-01-28 02:30:00,-1.7222,2.1852,0.3295
4705,2025-01-27 11:30:00,2025-01-27 17:30:00,3.5568,5.4953,3.7699
4706,2025-01-27 13:30:00,2025-01-28 00:30:00,6.5461,3.88,8.1644
4707,2025-01-27 15:30:00,2025-01-28 04:30:00,1.1737,3.2129,1.7181
4708,2025-01-27 17:30:00,2025-01-28 11:30:00,9.5082,2.687,13.0783
4709,2025-01-27 19:30:00,2025-01-28 05:30:00,4.7524,0.001,10.5686
4710,2025-01-27 21:30:00,2025-01-28 04:30:00,1.5599,5.7582,2.8268
4711,2025-01-27 23:30:00,2025-01-28 18:30:00,1.7574,5.2232,1.9532
4712,2025-01-28 01:30:00,2025-01-28 22:30:00,1.1862,0.5335,2.5715
4713,2025-01-28 03:30:00,2025-01-28 15:30:00,-5.7562,11.265,4.3122
4714,2025-01-28 05:30:00,2025-01-28 06:30:00,0.0496,3.0551,1.9449
4715,2025-01-28 07:30:00,2025-01-28 19:30:00,1.6059,5.6008,4.0079
4716,2025-01-28 09:30:00,2025-01-29 06:30:00,-1.5804,5.9861,0.2491
4717,2025-01-28 11:30:00,2025-01-29 10:30:00,2.1884,5.3941,2.6121
4718,2025-01-28 13:30:00,2025-01-28 23:30:00,0.6065,3.8447,1.9172
4719,2025-01-28 15:30:00,2025-01-28 19:30:00,4.3685,0.969,4.5075
4720,2025-01-28 17:30:00,2025-01-29 07:30:00,3.8156,5.495,5.842
4721,2025-01-28 19:30:00,2025-01-29 15:30:00,1.3358,3.7736,4.0417
4722,2025-01-28 21:30:00,2025-01-29 19:30:00,-6.3361,10.145,0.3568
4723,2025-01-28 23:30:00,2025-01-29 01:30:00,9.4536,1.1833,11.1808
4724,2025-01-29 01:30:00,2025-01-29 08:30:00,-0.2095,0.9473,4.6654
4725,2025-01-29 03:30:00,2025-01-29 14:30:00,0.0956,0.7013,3.0835
4726,2025-01-29 05:30:00,2025-01-29 08:30:00,-1.2126,4.6123,1.9812
4727,2025-01-29 07:30:00,2025-01-30 04:30:00,-1.9421,2.171,0.8524
4728,2025-01-29 09:30:00,2025-01-29 12:30:00,8.2203,2.3925,9.3783
4729,2025-01-29 11:30:00,2025-01-30 03:30:00,7.4302,2.3132,10.2133
4730,2025-01-29 13:30:00,2025-01-30 11:30:00,2.722,2.3494,3.0862
4731,2025-01-29 15:30:00,2025-01-30 07:30:00,-0.0375,3.6396,1.6504
4732,2025-01-29 17:30:00,2025-01-30 11:30:00,3.5956,1.9046,9.5684
4733,2025-01-29 19:30:00,2025-01-30 02:30:00,0.869,0.5036,5.6293
4734,2025-01-29 21:30:00,2025-01-30 17:30:00,-0.4511,1.2933,3.7969
4735,2025-01-29 23:30:00,2025-01-30 09:30:00,2.1905,1.0484,4.6138
4736,2025-01-30 01:30:00,2025-01-30 03:30:00,-1.7058,2.1725,3.7804
4737,2025-01-30 03:30:00,2025-01-30 12:30:00,1.7613,1.8115,2.9067
4738,2025-01-30 05:30:00,2025-01-30 14:30:00,1.5211,2.5646,8.0228
4739,2025-01-30 07:30:00,2025-01-30 19:30:00,3.5147,4.104,7.3637
4740,2025-01-30 09:30:00,2025-01-30 16:30:00,-2.5957,2.8946,2.8984
4741,2025-01-30 11:30:00,2025-01-30 22:30:00,4.0507,3.1288,5.1163
4742,2025-01-30 13:30:00,2025-01-30 23:30:00,-4.0316,8.6932,3.4743
4743,2025-01-30 15:30:00,2025-01-30 23:30:00,-2.3628,5.3464,1.8273
4744,2025-01-30 17:30:00,2025-01-31 10:30:00,-2.1446,6.542,5.9157
4745,2025-01-30 19:30:00,2025-01-31 03:30:00,-4.8603,9.0602,3.2664
4746,2025-01-30 21:30:00,2025-01-31 15:30:00,5.5783,0.5214,6.0528
4747,2025-01-30 23:30:00,2025-01-31 05:30:00,-4.3453,9.6545,4.414
4748,2025-01-31 01:30:00,2025-01-31 21:30:00,-2.9946,6.5223,8.7246
4749,2025-01-31 03:30:00,2025-01-31 12:30:00,6.777,7.5454,8.1242
4750,2025-01-31 05:30:00,2025-01-31 06:30:00,-2.3529,9.4661,3.6512
4751,2025-01-31 07:30:00,2025-01-31 11:30:00,-0.4407,3.3395,0.7045
4752,2025-01-31 09:30:00,2025-02-01 04:30:00,-4.5601,5.8042,2.2561
4753,2025-01-31 11:30:00,2025-02-01 08:30:00,4.6648,0.8753,7.1865
4754,2025-01-31 13:30:00,2025-01-31 18:30:00,4.7337,0.5726,6.7321
4755,2025-01-31 15:30:00,2025-02-01 05:30:00,4.1947,0.7753,6.3255
4756,2025-01-31 17:30:00,2025-02-01 07:30:00,3.1876,0.2203,10.5846
4757,2025-01-31 19:30:00,2025-01-31 23:30:00,0.8679,0.755,4.253
4758,2025-01-31 21:30:00,2025-02-01 08:30:00,-2.1219,5.3266,1.1573
4759,2025-01-31 23:30:00,2025-02-01 15:30:00,-3.5748,10.6648,5.8644
4760,2025-02-01 01:30:00,2025-02-02 00:30:00,6.9495,4.7998,8.2242
4761,2025-02-01 03:30:00,2025-02-01 23:30:00,4.324,1.0327,5.81
4762,2025-02-01 05:30:00,2025-02-01 08:30:00,-2.9665,8.0086,0.4998
4763,2025-02-01 07:30:00,2025-02-01 13:30:00,0.6992,3.04,1.497
4764,2025-02-01 09:30:00,2025-02-01 20:30:00,-1.0006,2.8785,3.4776
4765,2025-02-01 11:30:00,2025-02-01 15:30:00,-5.1411,6.8317,0.1124
4766,2025-02-01 13:30:00,2025-02-02 03:30:00,1.3883,1.4002,2.3563
4767,2025-02-01 15:30:00,2025-02-01 16:30:00,-1.5775,5.5307,2.3541
4768,2025-02-01 17:30:00,2025-02-01 20:30:00,-4.2627,6.6817,0.363
4769,2025-02-01 19:30:00,2025-02-01 21:30:00,-6.8957,7.0809,0.5612
4770,2025-02-01 21:30:00,2025-02-02 04:30:00,-7.319,7.6496,0.6434
4771,2025-02-01 23:30:00,2025-02-02 17:30:00,-1.3571,4.2748,1.8555
4772,2025-02-02 01:30:00,2025-02-02 06:30:00,0.0745,3.286,0.489
4773,2025-02-02 03:30:00,2025-02-03 02:30:00,-3.8765,4.9371,1.1854
4774,2025-02-02 05:30:00,2025-02-02 12:30:00,3.7537,1.396,6.011
4775,2025-02-02 07:30:00,2025-02-02 09:30:00,0.1723,5.7529,5.3747
4776,2025-02-02 09:30:00,2025-02-02 17:30:00,3.3844,5.1158,5.7698
4777,2025-02-02 11:30:00,2025-02-03 05:30:00,-0.4146,4.3767,0.1705
4778,2025-02-02 13:30:00,2025-02-02 16:30:00,-3.4356,9.4543,1.6306
4779,2025-02-02 15:30:00,2025-02-02 17:30:00,1.0706,1.3731,5.2225
